"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","37/1870","102/6792",0.362745098039216,1.31752123309217,1.99148327434299,0.0324798518486923,0.103399161389874,0.071828933591024,"PIK3R1/ACTB/PRKCB/ATG7/PRKCA/VDAC1/CLCN3/C3/ITGB3/NFKB1/TLR4/MAP2K2/SELPLG/MAPK1/VWF/CLCN4/SRC/AKT3/FPR2/HDAC11/SLC25A6/ITGB2/SIGLEC9/ITGAM/PIK3CD/PPIF/CR1/FPR1/CYBB/NCF4/ELANE/RAC2/ITGAL/MAPK14/PADI4/MPO/TLR8",37
"Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","13/1870","29/6792",0.448275862068966,1.62817628618846,2.08942942601224,0.0340455254075559,0.107398157422017,0.074606940845266,"PYGM/GYG1/PYGB/GYS1/PGM1/HK1/G6PC3/HKDC1/GPI/GYG2/PYGL/ENPP1/MGAM",13
"Organismal Systems","Digestive system","hsa04975","Fat digestion and absorption","17/1870","41/6792",0.414634146341463,1.5059866962306,2.0029210755003,0.0374275493092516,0.116736274568299,0.0810939083153056,"PLPP3/SLC27A4/SLC27A1/PLPP1/AGPAT1/PLA2G2A/CD36/NPC1L1/PLA2G5/DGAT1/APOB/AGPAT2/MOGAT2/APOA1/DGAT2/CLPS/PNLIP",17
"Genetic Information Processing","Information processing in viruses","hsa03250","Viral life cycle - HIV-1","19/1870","47/6792",0.404255319148936,1.46828990783934,1.98559017014357,0.0376785670076355,0.116736274568299,0.0810939083153056,"SERINC3/ELL2/PDCD6IP/KAT2B/SAMHD1/CHMP4B/CDK9/FEZ1/ELL/AFF4/BICD2/CHMP6/CD4/FURIN/MDFIC/MAP1A/APOBEC3C/BST2/MAP1B",19
"Organismal Systems","Nervous system","hsa04727","GABAergic synapse","31/1870","85/6792",0.364705882352941,1.32464296948726,1.8563855347752,0.0441379368675563,0.135538620292408,0.0941554498618575,"GLUL/GABARAP/GABARAPL1/GNG7/PRKCB/GLS/GNAI2/GPHN/ADCY9/PRKCA/PRKACB/TRAK2/ADCY6/ADCY4/GNG11/SRC/NSF/SLC6A1/GABBR1/PLCL1/CACNA1C/GNG12/SLC38A5/GNG2/GABRA2/ADCY5/GNG13/GNG3/GABRB1/GABRA1/GABBR2",31
"Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","13/1870","30/6792",0.433333333333333,1.57390374331551,1.94168584872341,0.0453496653463376,0.137265572889392,0.0953551226806336,"TKT/ALDOA/H6PD/PGM1/PGD/PFKM/GPI/IDNK/RGN/ALDOB/GLYCTK/ALDOC/FBP2",13
"Cellular Processes","Cell growth and death","hsa04217","Necroptosis","40/1870","114/6792",0.350877192982456,1.27441598649029,1.82119097861615,0.0454914722832281,0.137265572889392,0.0953551226806336,"GLUD1/STAT6/CFLAR/GLUL/STAT3/SMPD1/GLUD2/JAK1/PYGM/STAT5B/VDAC1/SQSTM1/SPATA2/CAMK2D/CHMP4B/HSP90AB1/CAMK2G/TNFRSF1A/FAS/JAK3/TLR4/PYGB/RIPK3/STAT2/CHMP6/BCL2/IFNGR1/CYLD/TRPM7/SLC25A6/PYGL/TNFAIP3/JAK2/PLA2G4C/CYBB/NLRP3/CAMK2A/PLA2G4A/TNFRSF10B/TNFSF10",40
"Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","20/1870","51/6792",0.392156862745098,1.42434727901856,1.87482704638178,0.046300118543333,0.137469189953388,0.0954965706031424,"ATP2B4/CLTB/GNAQ/PRKCB/ATP1A2/DNM2/ADCY9/PRKCA/PTH1R/PRKACB/GNAS/AP2B1/AP2M1/ADCY6/ATP1B2/SLC8A1/AP2A1/VDR/ATP2B2/BDKRB2",20
"Metabolism","Energy metabolism","hsa00910","Nitrogen metabolism","8/1870","16/6792",0.5,1.81604278074866,2.01420228153301,0.0466491296499211,0.137469189953388,0.0954965706031424,"GLUD1/GLUL/GLUD2/CA4/CA2/CA12/CPS1/CA3",8
"Human Diseases","Substance dependence","hsa05030","Cocaine addiction","19/1870","48/6792",0.395833333333333,1.43770053475936,1.87566717834548,0.0467474478804029,0.137469189953388,0.0954965706031424,"GNAI2/FOSB/PRKACB/GNAS/NFKB1/CREB3/MAOA/MAOB/RGS9/GRIN1/CREB3L2/JUN/CREB1/ATF6B/CREB3L1/GRIN2A/DLG4/ADCY5/PPP1R1B",19
"Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","31/1870","86/6792",0.36046511627907,1.30924014426066,1.77881253869095,0.0513845403390779,0.149835592417311,0.104087215724448,"PIK3R1/FHIT/RXRA/MAX/LAMB2/GADD45B/CYCS/LAMA2/LAMA4/IKBKB/BCL2L1/NFKB1/NFKBIA/RXRB/BCL2/RARB/AKT3/FN1/ITGA6/CCND1/ZBTB17/PTGS2/COL4A3/PIK3CD/COL4A2/ITGA2/TP53/MYC/ITGB1/RB1/COL4A4",31
"Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","35/1870","99/6792",0.353535353535354,1.28407065305461,1.75489209750203,0.0528258821908039,0.152754842668408,0.106115149313106,"RHOA/NCOR1/TGFBR2/EMP3/GREM2/LTBP1/SMAD3/SKI/SP1/PPP2R1A/FBN1/SMURF1/TGFB3/THSD4/BMPR2/TGFB1/THBS1/ACVR1B/MAPK1/FMOD/NEO1/BMP4/CHRD/ZFYVE16/LRRC32/BMPR1B/DCN/PPP2R1B/NRROS/PPP2CB/NOG/RGMB/MYC/TF/NBL1",35
"Metabolism","Amino acid metabolism","hsa00220","Arginine biosynthesis","10/1870","22/6792",0.454545454545455,1.65094798249878,1.88486458810385,0.0544948215083383,0.156278537713995,0.108562976297603,"GLUD1/GLUL/GLUD2/GLS/GOT1/ASL/NOS3/CPS1/ASS1/ARG1",10
"Organismal Systems","Development and regeneration","hsa04360","Axon guidance","59/1870","178/6792",0.331460674157303,1.20389352881091,1.69901890778894,0.0551317991489278,0.156335551719638,0.108602582568777,"ILK/RHOA/RRAS/PIK3R1/ABLIM3/SSH1/SEMA5A/SLIT3/MYL9/GNAI2/ABLIM1/PRKCA/CXCL12/CAMK2D/UNC5C/CAMK2G/EPHB6/PLXNC1/SEMA3G/CFL2/BMPR2/PTPN11/SEMA3C/FES/PPP3CB/MYL5/CFL1/MAPK1/SRC/PPP3CC/SEMA7A/NEO1/LIMK1/EPHA3/SEMA6B/ROBO3/PLXNA4/LIMK2/SEMA6A/EPHA2/NTN4/BMPR1B/PIK3CD/SLIT2/CAMK2A/RAC2/NRP1/SRGAP1/EFNA5/SEMA4A/SEMA4D/FYN/SEMA3F/LRRC4/ITGB1/NGEF/EPHA5/RHOD/SEMA6D",59
"Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","21/1870","55/6792",0.381818181818182,1.38679630529898,1.77519984749128,0.0554157719352032,0.156335551719638,0.108602582568777,"NOTCH2/ATXN1L/PSEN1/KAT2B/NOTCH1/ATXN1/PSEN2/ITCH/SPEN/MAML2/TLE1/CTBP1/NCOR2/NOTCH3/ADAM17/JAG1/MFNG/TLE4/DTX1/APH1A/DTX3",21
"Organismal Systems","Environmental adaptation","hsa04710","Circadian rhythm","12/1870","28/6792",0.428571428571429,1.55660809778457,1.81904565967888,0.0581657932688397,0.157963563041879,0.109733523241591,"BHLHE40/NPAS2/RORC/BHLHE41/CRY2/BTRC/PRKAG1/RORA/PRKAB1/CREB1/DBP/FBXW11",12
"Metabolism","Amino acid metabolism","hsa00330","Arginine and proline metabolism","17/1870","43/6792",0.395348837209302,1.43594080338266,1.76749786447796,0.058705435804253,0.157963563041879,0.109733523241591,"SAT2/ALDH2/SMOX/ALDH4A1/MAOA/CKMT2/MAOB/GATM/GOT1/ALDH1B1/GAMT/ALDH3A2/NOS3/CKM/HOGA1/CARNS1/ARG1",17
"Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","26/1870","71/6792",0.366197183098592,1.33005950139339,1.72314303815141,0.0587823975961642,0.157963563041879,0.109733523241591,"ITPR1/GPX3/GNAQ/PRKCB/ATP1A2/ADCY9/PRKCA/PRKACB/GNAS/CREB3/ADCY6/ADCY4/ATP1B2/CREB3L2/CANX/ITPR2/GSR/PAX8/CREB1/ATF6B/CREB3L1/ADCY5/ALB/TTR/TG/IYD",26
"Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","26/1870","71/6792",0.366197183098592,1.33005950139339,1.72314303815141,0.0587823975961642,0.157963563041879,0.109733523241591,"FOS/PRKCB/JAK1/C3/TGFB3/NFKB1/TLR4/TGFB1/NFKBIA/MAPK1/IFNGR1/JUN/ITGB2/PTGS2/ITGAM/HLA-DRB4/FCGR2C/JAK2/CR1/CYBB/NCF4/MAPK14/HLA-DRB1/ITGB1/HLA-DMA/HLA-DRA",26
"Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","26/1870","71/6792",0.366197183098592,1.33005950139339,1.72314303815141,0.0587823975961642,0.157963563041879,0.109733523241591,"PIK3R1/FHIT/RXRA/STAT3/GADD45B/RASSF1/PRKCB/STAT5B/ARAF/PRKCA/SOS2/JAK3/MAP2K2/MAPK1/RXRB/STK4/RARB/ERBB2/AKT3/SOS1/CCND1/EGFR/PIK3CD/TP53/RB1/RASSF5",26
"Metabolism","Lipid metabolism","hsa00565","Ether lipid metabolism","16/1870","40/6792",0.4,1.45283422459893,1.77039382234543,0.0591794328398971,0.157963563041879,0.109733523241591,"PAFAH1B1/PLPP3/PLPP1/PLD1/PLD3/PLD4/PLA2G2A/PAFAH2/LPCAT2/ENPP2/LPCAT4/PLA2G5/CHPT1/PLA2G4C/PLA2G4A/ENPP6",16
"Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","16/1870","40/6792",0.4,1.45283422459893,1.77039382234543,0.0591794328398971,0.157963563041879,0.109733523241591,"RASSF1/ARAF/HBEGF/THBS1/MAP2K2/MAPK1/SRC/DAPK1/ERBB2/CCND1/EGFR/MMP2/FGFR3/TP53/MYC/RB1",16
"Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","16/1870","41/6792",0.390243902439024,1.41739924351115,1.65225241682118,0.0731006382995099,0.193632988472748,0.134512223146547,"ACADVL/HADHA/ALDH2/ECI2/ACAA1/ACOX1/ACSL1/ACOX3/ACSL4/ALDH1B1/ALDH3A2/ADH1B/ACSBG1/ACSL5/ADH1C/ACSL6",16
"Human Diseases","Endocrine and metabolic disease","hsa04934","Cushing syndrome","48/1870","145/6792",0.331034482758621,1.20234556518532,1.51803475920895,0.0789681892969845,0.20759061883374,0.144208256371686,"ITPR1/TCF7L2/GNAQ/GNAI2/ADCY9/CTNNB1/PDE8B/RAP1A/KMT2A/CAMK2D/SP1/ARNT/NR4A1/PRKACB/CAMK2G/GNAS/AIP/CREB3/ADCY6/MAP2K2/ADCY4/APC/MAPK1/TCF7L1/PDE8A/CREB3L2/ITPR2/WNT7B/APC2/CREB1/ATF6B/CREB3L1/AGTR1/CCND1/EGFR/STAR/CACNA1C/CAMK2A/LDLR/ADCY5/LEF1/PBX1/TCF7/CYP11A1/RB1/AGT/CYP17A1/FZD7",48
"Human Diseases","Substance dependence","hsa05034","Alcoholism","34/1870","99/6792",0.343434343434343,1.24738292011019,1.52824773305568,0.0806128658780029,0.209643704914858,0.145634486350683,"GNG7/GNAI2/ARAF/NTRK2/FOSB/PRKACB/SOS2/GNAS/CALM1/CREB3/MAOA/MAOB/SHC1/CAMKK2/MAPK1/GNG11/GRIN1/SHC3/CREB3L2/SOS1/CALML6/CREB1/ATF6B/HDAC11/CREB3L1/SLC29A1/GRIN2A/GNG12/GNG2/ADCY5/GNG13/GNG3/PPP1R1B/NPY",34
"Organismal Systems","Aging","hsa04213","Longevity regulating pathway - multiple species","20/1870","54/6792",0.37037037037037,1.34521687462864,1.56978529615276,0.0809575114080432,0.209643704914858,0.145634486350683,"PIK3R1/CAT/AKT1S1/ADCY9/FOXO1/IGF1/PRKACB/CRYAB/ADCY6/PRKAG1/ADCY4/AKT3/PRKAB1/CLPB/INSR/IGF1R/HSPA1L/PIK3CD/IRS1/ADCY5",20
"Genetic Information Processing","Information processing in viruses","hsa03265","Virion - Ebolavirus, Lyssavirus and Morbillivirus","6/1870","12/6792",0.5,1.81604278074866,1.74383571062866,0.0824501586033711,0.211927444706443,0.147220945966253,"CD209/NCAM1/SLAMF1/NCAM2/NGFR/CLEC4M",6
"Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease","32/1870","93/6792",0.344086021505376,1.24974987062274,1.49471578566668,0.0861287139073773,0.219754880337205,0.152658478984438,"PIK3R1/CFLAR/TGFBR2/GNAQ/FOS/MAP2K4/GNAI2/C3/IKBKB/PPP2R1A/TNFRSF1A/GNAS/FAS/TGFB3/NFKB1/TLR4/TGFB1/GNAL/NFKBIA/MAPK1/IFNGR1/JUN/AKT3/ACE/PPP2R1B/PIK3CD/PPP2CB/PPP2R2D/MAPK14/C1QC/BDKRB2/CD3E",32
"Metabolism","Lipid metabolism","hsa00061","Fatty acid biosynthesis","7/1870","15/6792",0.466666666666667,1.69497326203209,1.66077900753039,0.0891472056333189,0.225796206969063,0.15685524464103,"ACACB/ACSL1/MECR/ACSL4/ACSBG1/ACSL5/ACSL6",7
"Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","47/1870","143/6792",0.328671328671329,1.19376238734527,1.44336507616333,0.0902627458220308,0.226965020291628,0.157667191405378,"ITPR1/RRAS/PIK3R1/ZFP36L2/TGFBR2/HIPK2/GADD45B/CCND2/HIPK1/MRAS/VDAC1/TSC2/SQSTM1/SMAD3/ZFP36L1/FOXO1/BTRC/HIPK3/TGFB3/CALM1/NFKB1/TGFB1/RBL2/MAP2K2/PPP3CB/CCND3/MAPK1/HLA-E/PPP3CC/GATA4/ETS1/AKT3/TRPM7/ITPR2/CALML6/SLC25A6/MAPKAPK2/CCND1/FBXW11/HLA-G/PIK3CD/MAPK14/TP53/MYC/HLA-B/RB1/RASSF5",47
"Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","25/1870","71/6792",0.352112676056338,1.27890336672441,1.456071989018,0.0950092228292468,0.231865863734704,0.161071690566501,"PIK3R1/TGFBR2/STAT3/GADD45B/JAK1/RALB/ARAF/SMAD3/IKBKB/BCL2L1/TGFB3/NFKB1/PLD1/TGFB1/MAPK1/ERBB2/AKT3/RALGDS/CCND1/ARHGEF6/EGFR/PIK3CD/RAC2/TP53/RB1",25
"Human Diseases","Cancer: specific types","hsa05218","Melanoma","25/1870","71/6792",0.352112676056338,1.27890336672441,1.456071989018,0.0950092228292468,0.231865863734704,0.161071690566501,"PIK3R1/GADD45B/FGFR1/PDGFA/ARAF/IGF1/MITF/PDGFRB/MAP2K2/FGF2/PDGFC/MAPK1/AKT3/FGF1/FGF10/FGF7/IGF1R/CCND1/PDGFB/EGFR/PIK3CD/PDGFD/TP53/PDGFRA/RB1",25
"Metabolism","Amino acid metabolism","hsa00340","Histidine metabolism","9/1870","21/6792",0.428571428571429,1.55660809778457,1.57452523192716,0.0950676218787486,0.231865863734704,0.161071690566501,"ALDH2/ALDH3B1/ASPA/MAOA/MAOB/ALDH1B1/ALDH3A2/HNMT/CARNS1",9
"Metabolism","Metabolism of other amino acids","hsa00410","beta-Alanine metabolism","12/1870","30/6792",0.4,1.45283422459893,1.53207191269007,0.0950866642696651,0.231865863734704,0.161071690566501,"ALDH6A1/HADHA/ALDH2/ALDH3B1/SMOX/ACOX1/ACOX3/ALDH1B1/ALDH3A2/AOC3/DPYS/CARNS1",12
"Environmental Information Processing","Signal transduction","hsa04370","VEGF signaling pathway","20/1870","55/6792",0.363636363636364,1.32075838599903,1.47211912344119,0.0955527911068088,0.231865863734704,0.161071690566501,"PIK3R1/MAPKAPK3/PRKCB/PXN/PRKCA/MAP2K2/PPP3CB/MAPK1/SRC/PPP3CC/AKT3/MAPKAPK2/PTGS2/NOS3/PIK3CD/PLA2G4C/RAC2/MAPK14/PLA2G4A/HSPB1",20
"Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","24/1870","68/6792",0.352941176470588,1.2819125511167,1.44003112619969,0.0981414768871566,0.23486270675754,0.163153526004783,"PIK3R1/STAT3/FOS/CCND2/STAT5B/CISH/SOS2/NFKB1/SOCS2/MAP2K2/SHC1/MAPK1/SRC/SHC3/AKT3/GALT/SOS1/SOCS3/CCND1/PIK3CD/JAK2/MAPK14/ESR2/CYP17A1",24
"Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","24/1870","68/6792",0.352941176470588,1.2819125511167,1.44003112619969,0.0981414768871566,0.23486270675754,0.163153526004783,"RHOA/ITGA5/FOS/GNAI2/C3/C1S/CALM1/NFKB1/TLR4/CFL2/CFL1/MAPK1/JUN/CALML6/CXCL5/ITGB2/C1R/ITGAM/NLRP3/SERPING1/MAPK14/ITGB1/CD14/C1QC",24
"Human Diseases","Cancer: specific types","hsa05224","Breast cancer","46/1870","141/6792",0.326241134751773,1.18493571509842,1.36774059517167,0.102897985235443,0.242895244059175,0.168733538266498,"NOTCH2/PIK3R1/TCF7L2/GADD45B/NCOA1/FOS/NFKB2/NCOA3/FGFR1/ARAF/CTNNB1/NOTCH1/SP1/IGF1/CSNK1A1/SOS2/MAP2K2/FGF2/SHC1/APC/MAPK1/TCF7L1/ERBB2/NOTCH3/SHC3/JUN/AKT3/FGF1/SOS1/WNT7B/APC2/FGF10/FGF7/IGF1R/JAG1/CCND1/EGFR/PIK3CD/PGR/ESR2/TP53/LEF1/MYC/TCF7/RB1/FZD7",46
"Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","46/1870","141/6792",0.326241134751773,1.18493571509842,1.36774059517167,0.102897985235443,0.242895244059175,0.168733538266498,"PIK3R1/TGFBR2/RXRA/TCF7L2/GADD45B/ARAF/CTNNB1/SMAD3/CTNNA1/FGFR2/CSNK1A1/SOS2/TGFB3/GAB1/TGFB1/MAP2K2/FGF2/SHC1/APC/MAPK1/TCF7L1/RXRB/BCL2/CTNNA3/RARB/ERBB2/SHC3/AKT3/ABCB1/FGF1/SOS1/WNT7B/APC2/FGF10/FGF7/CCND1/EGFR/PIK3CD/TP53/LEF1/MYC/REG4/TCF7/RB1/MUC2/FZD7",46
"Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","30/1870","88/6792",0.340909090909091,1.23821098687409,1.3862864726246,0.104298605260779,0.244537946118178,0.169874684244085,"ITPR1/RHOA/ATP2B4/GNAQ/PRKCB/ATP1A2/SLC9A1/ADCY9/PRKCA/RAP1A/GNAS/CA2/ADCY6/ADCY4/ATP1B2/PLA2G2A/ATP2A3/ITPR2/PLA2G5/ATP2A2/RAB27B/ATP2B2/ADCY5/CLCA4/CHRM3/SLC26A3/ATP2A1/PRSS3/SLC4A4/PNLIP",30
"Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","33/1870","98/6792",0.336734693877551,1.22304921968788,1.37084311734143,0.1058444243156,0.246496746560492,0.171235416236471,"STAT3/LAMB2/JAK1/GNAI2/CYCS/LAMA2/LAMA4/IKBKB/TNFRSF1A/BCL2L1/TGFB3/NFKB1/TLR4/TGFB1/NFKBIA/MAPK1/BCL2/IFNGR1/AKT3/ITGA6/HSPA1L/HLA-DRB4/JAK2/PPIF/CD40/LDLR/MAPK14/HLA-DRB1/PIK3R5/ITGB1/HLA-DMA/HLA-DRA/PIK3CG",33
"Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","50/1870","155/6792",0.32258064516129,1.17164050370881,1.33234465641634,0.108350736272947,0.250651369911417,0.174121534080735,"RHOA/ARPC4/ACTB/MYL9/HSPA4/MYH11/RAP1A/VASP/SYMPK/ACTR2/MAP3K1/PRKACB/PPP2R1A/PRKCE/MAP3K5/MYH9/RAB8B/ARPC2/JAM2/MICALL2/PRKAG1/SYNPO/EZR/RAPGEF2/MSN/ACTN1/SRC/GATA4/ERBB2/JUN/NF2/PRKAB1/JAM3/CD1E/HCLS1/CCND1/YBX3/PPP2R1B/PPP2CB/PPP2R2D/DLG2/RDX/CD1D/ARHGEF2/TIAM1/CLDN5/ITGB1/MYL2/EPB41L4B/CD1C",50
"Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","28/1870","82/6792",0.341463414634146,1.24022433807226,1.34889931865709,0.111776243444158,0.25686328791472,0.178436805498167,"CLU/C3/C1S/VWF/F10/CFD/CD59/SERPINA5/CD55/F13A1/C7/ITGB2/THBD/C1R/CFI/ITGAM/SERPINA1/CR1/SERPING1/C6/CFB/SERPINF2/F5/PLAT/PLG/VSIG4/C1QC/BDKRB2",28
"Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","23/1870","66/6792",0.348484848484849,1.2657267865824,1.33704411182054,0.116713893075087,0.264988197765538,0.184080986768719,"PIK3R1/GLS/FGFR1/NTRK3/FGFR2/SIRT3/PDGFRB/MAP2K2/PDHA1/MAPK1/PKM/HK1/ERBB2/AKT3/HKDC1/PFKM/EGFR/FGFR3/PIK3CD/PGAM2/TP53/MYC/PDGFRA",23
"Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","53/1870","166/6792",0.319277108433735,1.15964177565878,1.28348779070715,0.11683917653639,0.264988197765538,0.184080986768719,"GSTM4/PIK3R1/GSTM1/CAT/UQCRC1/PRKCD/GSTM2/FOS/GSTM3/MAP2K4/ARAF/VDAC1/EPHX2/NDUFS1/ARNT/IKBKB/SOS2/MAP3K5/UQCRC2/NFKB1/PLD1/EPHX1/PTPN11/MAP2K2/NDUFB8/NDUFV1/NDUFA13/NFKBIA/MAPK1/HMOX1/SRC/NDUFV3/JUN/AKT3/NDUFS7/CYP1B1/SOS1/SDHC/COX7A1/COX6A2/SLC25A6/EGFR/PIK3CD/PPIF/AKR1C3/PTPRJ/CYP2E1/MAPK14/NFE2L2/LPO/CYP1A1/AKR1C1/GSTT1",53
"Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","9/1870","22/6792",0.409090909090909,1.48585318424891,1.40682126165122,0.123156483673648,0.277501946978935,0.192773990165861,"GLUD1/GLUD2/GLS/ATP1A2/AQP1/CA4/CA2/ATP1B2/SLC4A4",9
"Environmental Information Processing","Signal transduction","hsa04310","Wnt signaling pathway","51/1870","160/6792",0.31875,1.15772727272727,1.24440397682773,0.124807984672571,0.279408843105691,0.19409866546702,"RHOA/TCF7L2/PRKCB/SERPINF1/CCND2/PRICKLE1/CHD8/CTNNB1/PRKCA/PSEN1/SMAD3/DAAM2/CAMK2D/RSPO3/SFRP1/PRKACB/CAMK2G/CSNK1A1/BTRC/MCC/TBL1X/SOX17/CSNK2B/PPP3CB/APC/CCND3/TCF7L1/TLE1/CTBP1/PPP3CC/LZTS2/JUN/WNT7B/APC2/CCND1/FBXW11/PRICKLE2/TLE4/FRZB/APCDD1L/CAMK2A/RAC2/LGR4/TP53/LEF1/MYC/APCDD1/TCF7/LGR5/SFRP2/FZD7",51
"Human Diseases","Endocrine and metabolic disease","hsa04930","Type II diabetes mellitus","16/1870","44/6792",0.363636363636364,1.32075838599903,1.31562974728985,0.127003671428604,0.282501756318754,0.196247238577263,"PIK3R1/PRKCD/IKBKB/PRKCE/SOCS2/MAPK1/PKM/HK1/HKDC1/ADIPOQ/INSR/SLC2A4/SOCS3/PIK3CD/CACNA1C/IRS1",16
"Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","41/1870","127/6792",0.322834645669291,1.17256305528654,1.20994733941646,0.134137627279144,0.296469787680657,0.205950497129897,"ITPR1/ABHD6/GNG7/GNAQ/PRKCB/GNAI2/MGLL/DAGLB/ADCY9/PRKCA/NDUFS1/PRKACB/ADCY6/ADCY4/NDUFB8/KCNJ5/NDUFV1/NDUFA13/MAPK1/GNG11/NDUFV3/NDUFS7/ITPR2/GRIA3/PTGS2/KCNJ3/CACNA1C/GNG12/GNG2/MAPK14/GABRA2/ADCY5/GNG13/GNG3/GABRB1/SLC17A7/GRM5/GABRA1/RIMS1/GRM1/KCNJ9",41
"Genetic Information Processing","Folding, sorting and degradation","hsa04141","Protein processing in endoplasmic reticulum","46/1870","144/6792",0.319444444444444,1.1602495543672,1.19797963391877,0.135369505020094,0.297298849632738,0.206526426712868,"DNAJB12/SEC31A/SEC13/AMFR/RRBP1/RNF185/RAD23A/NSFL1C/SEC24C/UGGT1/STUB1/DNAJA2/HSP90AB1/DNAJC3/CRYAB/MAP3K5/PPP1R15A/UBE4B/SAR1B/GANAB/UBE2G2/SIL1/PRKCSH/MAN1C1/P4HB/BCL2/SEL1L/WFS1/SEC23A/UBE2G1/EDEM3/MAN1A1/CANX/HERPUD1/LMAN1L/DNAJB2/UBE2J2/FBXO2/ATF6B/SEC31B/HSPA1L/UBE2D3/SEC61A1/SAR1A/DNAJB1/NFE2L2",46
"Metabolism","Amino acid metabolism","hsa00250","Alanine, aspartate and glutamate metabolism","13/1870","35/6792",0.371428571428571,1.34906035141329,1.27606985143752,0.139322264008355,0.30215516006812,0.209899989854693,"GLUD1/GLUL/GLUD2/GLS/ASPA/ALDH4A1/GOT1/GFPT2/ASL/ALDH5A1/CPS1/ASS1/DDO",13
"Organismal Systems","Excretory system","hsa04960","Aldosterone-regulated sodium reabsorption","13/1870","35/6792",0.371428571428571,1.34906035141329,1.27606985143752,0.139322264008355,0.30215516006812,0.209899989854693,"PIK3R1/PRKCB/ATP1A2/PRKCA/NR3C2/IGF1/ATP1B2/MAPK1/SGK1/INSR/PIK3CD/IRS1/KCNJ1",13
"Organismal Systems","Endocrine system","hsa04916","Melanogenesis","31/1870","94/6792",0.329787234042553,1.1978154511321,1.19033287934,0.14180200418018,0.303495264425803,0.210830928419563,"TCF7L2/GNAQ/PRKCB/EDNRB/GNAI2/ADCY9/CTNNB1/PRKCA/CAMK2D/PRKACB/CAMK2G/GNAS/CALM1/MITF/CREB3/ADCY6/MAP2K2/ADCY4/MAPK1/TCF7L1/CREB3L2/CALML6/WNT7B/CREB1/CREB3L1/CAMK2A/EDN1/ADCY5/LEF1/TCF7/FZD7",31
"Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","47/1870","148/6792",0.317567567567568,1.15343257696199,1.16318954199876,0.142593663492787,0.303495264425803,0.210830928419563,"STAT6/PIK3R1/TGFBR2/STAT3/MAVS/FOS/PRKCB/JAK1/MAP2K4/STAT5B/ARAF/PRKCA/SMAD3/CYCS/MAP3K1/PTK2B/IKBKB/SOS2/FAS/JAK3/TGFB3/NFKB1/TLR4/CREB3/TGFB1/MAP2K2/ATP6AP1/STAT2/HSPG2/NFKBIA/MAPK1/BCL2/SRC/EGR3/CREB3L2/JUN/AKT3/SOS1/CREB1/ATF6B/CREB3L1/PIK3CD/JAK2/MAPK14/TP53/MYC/RB1",47
"Organismal Systems","Endocrine system","hsa04929","GnRH secretion","21/1870","61/6792",0.344262295081967,1.25039011133514,1.21076305168504,0.143438684051388,0.303495264425803,0.210830928419563,"ITPR1/PIK3R1/GNAQ/PRKCB/PRKCA/ARRB1/MAP2K2/KCNJ5/GPER1/MAPK1/KCNN3/AKT3/ITPR2/GABBR1/ARRB2/PIK3CD/KCNJ3/CACNA1C/ESR2/GABBR2/KCNJ9",21
"Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","21/1870","61/6792",0.344262295081967,1.25039011133514,1.21076305168504,0.143438684051388,0.303495264425803,0.210830928419563,"TFE3/PIK3R1/RAPGEF1/EPAS1/ARAF/RAP1A/ARNT/SOS2/TGFB3/GAB1/TGFB1/PTPN11/MAP2K2/MAPK1/ETS1/JUN/AKT3/SOS1/PDGFB/CRK/PIK3CD",21
