"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene_Symbol","Gene_Description","Significance","abs_logFC"
"209758_s_at",-1.77100822803863,6.22869656280789,-3.69768011248378,0.000418698787406634,0.00204902150491479,-0.653658712341177,"MFAP5","microfibrillar associated protein 5","Downregulated",1.77100822803863
"211966_at",-1.58992049488786,6.41793385584082,-3.69745866208286,0.000419005986124505,0.0020501170885183,-0.654350092492093,"COL4A2","collagen type IV alpha 2 chain","Downregulated",1.58992049488786
"203071_at",-1.63774627926059,4.55990796210318,-3.69635235795081,0.000420543884462713,0.00205661925290764,-0.657803611757197,"MIR6872///SEMA3B","microRNA 6872///semaphorin 3B","Downregulated",1.63774627926059
"206813_at",-1.13149755946016,3.57208308203662,-3.6957810583775,0.000421340165572328,0.00205969456857913,-0.659586746453102,"CTF1","cardiotrophin 1","Downregulated",1.13149755946016
"207781_s_at",1.52472216424398,4.50731027020367,3.69536804813252,0.000421916716564111,0.00206230812277443,-0.660875713141939,"ZNF711","zinc finger protein 711","Upregulated",1.52472216424398
"244070_at",-1.18130807998326,2.95753905855784,-3.69478595270268,0.000422730582484371,0.0020652320042121,-0.662692212443459,"SYNE1","spectrin repeat containing nuclear envelope protein 1","Downregulated",1.18130807998326
"1555403_a_at",-1.35943003506984,3.31626969200668,-3.69477355003815,0.000422747939732567,0.0020652320042121,-0.66273091433994,"CDH19","cadherin 19","Downregulated",1.35943003506984
"243940_at",-1.52793853271969,4.15830124012082,-3.69476665185683,0.00042275759387504,0.0020652320042121,-0.66275243973263,"TSHZ2","teashirt zinc finger homeobox 2","Downregulated",1.52793853271969
"219395_at",1.53565595988313,6.12317997030639,3.69474101587936,0.000422793473778556,0.0020652320042121,-0.66283243514038,"MIR6773///ESRP2","microRNA 6773///epithelial splicing regulatory protein 2","Upregulated",1.53565595988313
"228641_at",1.19659093859577,5.85873587318793,3.69473014458247,0.000422808690032569,0.0020652320042121,-0.662866358204225,"CARD8","caspase recruitment domain family member 8","Upregulated",1.19659093859577
"202948_at",-1.73728277188639,8.15235420935396,-3.69443179972259,0.000423226478825633,0.00206686238026726,-0.663797294353857,"IL1R1","interleukin 1 receptor type 1","Downregulated",1.73728277188639
"241427_x_at",-1.0489804874736,3.18415388757628,-3.69407836126292,0.000423721927304593,0.002069076597884,-0.664900074771221,"","","Downregulated",1.0489804874736
"1557325_at",1.12296307408437,2.84962772403245,3.69268129895954,0.000425685738400347,0.00207784129842931,-0.669258412766466,"","","Upregulated",1.12296307408437
"237858_s_at",-1.00791944712338,2.63267923683241,-3.69260120814233,0.000425798582249928,0.00207815619979781,-0.669508233615027,"MTUS2","microtubule associated tumor suppressor candidate 2","Downregulated",1.00791944712338
"236847_at",-1.0202044677976,4.38489209418815,-3.69131837979161,0.000427609910693562,0.00208537174187295,-0.673509153719573,"C19orf18","chromosome 19 open reading frame 18","Downregulated",1.0202044677976
"235635_at",1.09940910491545,6.60830345764044,3.69106494301522,0.000427968625901125,0.00208670750839444,-0.674299467173392,"ARHGAP5","Rho GTPase activating protein 5","Upregulated",1.09940910491545
"201801_s_at",-1.1628828168074,6.4083293755551,-3.69079656384585,0.000428348803192249,0.00208835426123858,-0.675136336437721,"SLC29A1","solute carrier family 29 member 1 (Augustine blood group)","Downregulated",1.1628828168074
"210223_s_at",-1.03871656499453,5.61089469451819,-3.69039430190773,0.000428919237177155,0.00209072104049295,-0.676390605924551,"MR1","major histocompatibility complex, class I-related","Downregulated",1.03871656499453
"235256_s_at",-1.05730144664482,5.71619934333447,-3.69013369263593,0.0004292891846095,0.00209231704705623,-0.677203146743794,"GALM","galactose mutarotase","Downregulated",1.05730144664482
"240236_at",1.99716785415762,4.51713352382257,3.68922562107843,0.000430580612684927,0.0020977802186522,-0.680034072671229,"STXBP5L","syntaxin binding protein 5 like","Upregulated",1.99716785415762
"221330_at",-1.10430655449156,2.46200591247373,-3.68860847581165,0.000431460407170946,0.00210185845516887,-0.681957760598761,"CHRM2","cholinergic receptor muscarinic 2","Downregulated",1.10430655449156
"235148_at",1.44029125114711,5.74880801248482,3.688492346195,0.000431626151438118,0.00210224963217019,-0.682319720758163,"KRTCAP3","keratinocyte associated protein 3","Upregulated",1.44029125114711
"212157_at",-1.0333184699062,6.49395563831528,-3.68832280631921,0.000431868233634067,0.00210322052379568,-0.682848139446619,"SDC2","syndecan 2","Downregulated",1.0333184699062
"244706_at",1.11622269823135,2.90150765108081,3.68787091641277,0.000432514109181951,0.00210574075101576,-0.684256500460163,"PCMTD1","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1","Upregulated",1.11622269823135
"1556269_at",1.21746756156105,4.12333611560403,3.68697689267208,0.000433794628531679,0.00211155725454133,-0.687042469874747,"MYT1","myelin transcription factor 1","Upregulated",1.21746756156105
"234276_at",1.06248700790205,5.20970095227096,3.68620695401508,0.000434900313499891,0.00211613252206173,-0.689441394257871,"","","Upregulated",1.06248700790205
"220983_s_at",-1.09685822305313,3.47095281924393,-3.68620413784006,0.000434904362645173,0.00211613252206173,-0.689450168083862,"MIR612///NEAT1","microRNA 612///nuclear paraspeckle assembly transcript 1 (non-protein coding)","Downregulated",1.09685822305313
"217983_s_at",-1.12059499003588,9.56108509458333,-3.68620259407847,0.000434906582307604,0.00211613252206173,-0.689454977689103,"RNASET2","ribonuclease T2","Downregulated",1.12059499003588
"1555416_a_at",-1.43060405481854,3.44995175872234,-3.68562406740168,0.000435739164022219,0.00211976441364719,-0.69125728676957,"ALOX15B","arachidonate 15-lipoxygenase, type B","Downregulated",1.43060405481854
"1557132_at",1.37231130166,4.57573843966425,3.68512083463901,0.000436464621822408,0.00212308369375397,-0.692824872473768,"WDR17","WD repeat domain 17","Upregulated",1.37231130166
"211538_s_at",-1.77470531802359,7.60340174862415,-3.68418673856417,0.000437814261159596,0.00212880695147038,-0.695734223500074,"HSPA2","heat shock protein family A (Hsp70) member 2","Downregulated",1.77470531802359
"241901_at",1.06286580359492,3.06703785431152,3.68394701156896,0.000438161273991625,0.00213028374758481,-0.696480799962832,"LOC101929988","uncharacterized LOC101929988","Upregulated",1.06286580359492
"1569805_at",-1.00850991783129,3.24598891850721,-3.68380627460993,0.000438365117486098,0.00213106424976669,-0.696919078501499,"LOC101927274","uncharacterized LOC101927274","Downregulated",1.00850991783129
"205038_at",-1.49730535716046,4.44618882415089,-3.68368614881836,0.000438539179213715,0.00213169983123276,-0.697293161358798,"IKZF1","IKAROS family zinc finger 1","Downregulated",1.49730535716046
"213001_at",-1.1280000603046,6.94847801984087,-3.68339614173042,0.000438959669554773,0.00213353303632771,-0.698196236006216,"ANGPTL2","angiopoietin like 2","Downregulated",1.1280000603046
"216982_x_at",-1.10082120362974,2.69648029416014,-3.68316823821298,0.000439290383471172,0.00213471873389946,-0.698905887660586,"","","Downregulated",1.10082120362974
"243006_at",1.14030825988904,6.17954710357013,3.68247326061305,0.000440300341084183,0.00213899288021812,-0.701069741112777,"FYN","FYN proto-oncogene, Src family tyrosine kinase","Upregulated",1.14030825988904
"209981_at",-1.52910018257504,4.3341444741298,-3.68237674625891,0.000440440772780443,0.00213946388017841,-0.701370222154727,"CSDC2","cold shock domain containing C2","Downregulated",1.52910018257504
"233861_at",1.0012473923764,3.20361602419914,3.6812722596623,0.000442050879551143,0.00214664932695876,-0.704808470518224,"","","Upregulated",1.0012473923764
"241206_at",-1.00804441649665,2.84445078689673,-3.68101949056108,0.00044242015078898,0.00214823054666206,-0.705595237451131,"","","Downregulated",1.00804441649665
"242183_at",-1.09028806350334,3.00312286765807,-3.68088791850574,0.000442612481113053,0.00214874036682419,-0.706004752895889,"IRGQ","immunity related GTPase Q","Downregulated",1.09028806350334
"1569588_x_at",-1.10077815295299,3.50510511433938,-3.68059734682678,0.000443037517226536,0.00215059160601422,-0.706909116126615,"PIK3C2A","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha","Downregulated",1.10077815295299
"206244_at",-1.4600684856245,3.2668257632274,-3.67994104195797,0.000443998963794377,0.00215504606543992,-0.708951592649361,"CR1","complement component 3b/4b receptor 1 (Knops blood group)","Downregulated",1.4600684856245
"207177_at",-1.71331022056945,3.00754149635165,-3.67772891180689,0.000447254258879344,0.00216934847872606,-0.715834096207749,"PTGFR","prostaglandin F receptor","Downregulated",1.71331022056945
"205610_at",-1.60199542325066,4.60298543803765,-3.6775744293749,0.000447482437098938,0.00217008645105944,-0.716314624955972,"MYOM1","myomesin 1","Downregulated",1.60199542325066
"235710_at",-1.03777502298067,3.43086617996381,-3.67743398395334,0.000447689978174746,0.00217081994048529,-0.716751478595697,"VPS53","VPS53, GARP complex subunit","Downregulated",1.03777502298067
"1556724_at",1.02026631709465,3.65387473426527,3.67727708423743,0.000447921942751831,0.00217173071603009,-0.717239499613667,"LOC100288490","uncharacterized LOC100288490","Upregulated",1.02026631709465
"206137_at",1.73940754443909,5.53347240745486,3.6768084190013,0.000448615511342149,0.00217466490657207,-0.7186971516174,"RIMS2","regulating synaptic membrane exocytosis 2","Upregulated",1.73940754443909
"212105_s_at",-1.17601615478207,5.35767136634044,-3.67665392483493,0.0004488443683382,0.00217535999527819,-0.719177634628989,"DHX9","DEAH-box helicase 9","Downregulated",1.17601615478207
"238542_at",1.47470503248433,5.2838419654573,3.67665193334314,0.000448847319122472,0.00217535999527819,-0.719183828157639,"ULBP2","UL16 binding protein 2","Upregulated",1.47470503248433
"229823_at",2.15510355614757,5.38023358790771,3.67662084101631,0.000448893390877091,0.00217536902549626,-0.719280524828156,"RIMS2","regulating synaptic membrane exocytosis 2","Upregulated",2.15510355614757
"214811_at",1.63322578380647,4.85733143819811,3.67647353907723,0.000449111720059398,0.00217621274337398,-0.719738624052063,"RIMBP2","RIMS binding protein 2","Upregulated",1.63322578380647
"243623_at",-1.16203772861686,2.54707863267753,-3.6763560768538,0.00044928589364608,0.00217684235610896,-0.720103914752876,"SLC1A7","solute carrier family 1 member 7","Downregulated",1.16203772861686
"239672_at",-1.34702160519094,3.505931614348,-3.6762017801156,0.00044951478339905,0.00217762213251855,-0.720583743394969,"","","Downregulated",1.34702160519094
"214752_x_at",-1.1717110984757,8.17189063527918,-3.67579616988583,0.000450117011135086,0.00217953030286467,-0.721845035584415,"FLNA","filamin A","Downregulated",1.1717110984757
"244422_at",-1.1607863818227,3.20411143814732,-3.67548820106575,0.000450574779411437,0.00218115427156897,-0.722802636886331,"LOC101928370","uncharacterized LOC101928370","Downregulated",1.1607863818227
"215193_x_at",-1.59065640532664,10.0039791513796,-3.67529441293179,0.000450863055488209,0.00218212042602619,-0.723405175502898,"LOC101060835///LOC100996809///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1","HLA class II histocompatibility antigen, DQ beta 1 chain-like///HLA class II histocompatibility antigen, DRB1-10 beta chain-like///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///major histocompatibility complex, class II, DQ beta 1","Downregulated",1.59065640532664
"1557380_at",-1.04166081964504,3.13363146402165,-3.67509699786119,0.000451156907549609,0.00218332788648639,-0.724018968883263,"AGAP11","ArfGAP with GTPase domain, ankyrin repeat and PH domain 11","Downregulated",1.04166081964504
"242801_at",1.09157267695161,4.83850268560389,3.67464454533864,0.000451831070723304,0.00218594548196653,-0.725425627290925,"","","Upregulated",1.09157267695161
"241583_x_at",1.07670076905753,2.77570451036174,3.67432527619444,0.000452307365282314,0.00218781957371934,-0.726418152135026,"","","Upregulated",1.07670076905753
"208651_x_at",1.74093566482803,9.11471357553596,3.67420416417415,0.000452488168617217,0.00218836269042457,-0.726794642514968,"CD24","CD24 molecule","Upregulated",1.74093566482803
"209655_s_at",-1.721001353968,6.57906107042669,-3.67402112050116,0.00045276155789115,0.00218937087059255,-0.727363638313197,"TMEM47","transmembrane protein 47","Downregulated",1.721001353968
"233486_at",-1.12556794408695,3.36235877560916,-3.67369287695355,0.000453252207948162,0.00219152809241478,-0.728383942952063,"LOC101928881","uncharacterized LOC101928881","Downregulated",1.12556794408695
"1557882_at",-1.10998338639177,2.55029725563281,-3.67333048115004,0.000453794496047417,0.00219371900648445,-0.729510333229491,"","","Downregulated",1.10998338639177
"237277_at",1.41857105860446,3.05009330017982,3.67309713812497,0.00045414399686763,0.00219519289330702,-0.730235564398505,"","","Upregulated",1.41857105860446
"208546_x_at",1.29754039964455,6.17690107479628,3.67266402676077,0.000454793389974313,0.00219790005308054,-0.731581592899197,"HIST1H2BH","histone cluster 1, H2bh","Upregulated",1.29754039964455
"236591_at",1.20408213918954,5.0270395863854,3.67242059734859,0.000455158768209485,0.00219944981903998,-0.732338077956848,"MIR4458///MIR4458HG","microRNA 4458///MIR4458 host gene","Upregulated",1.20408213918954
"207379_at",-1.10409982428671,4.82173643895299,-3.67173134908594,0.000456194820361023,0.00220380704157715,-0.734479810519805,"EDIL3","EGF like repeats and discoidin domains 3","Downregulated",1.10409982428671
"234237_s_at",-1.08223265013608,2.86382886482293,-3.67083652428443,0.000457543238177676,0.00220908142304932,-0.737259929919091,"AMBRA1","autophagy and beclin 1 regulator 1","Downregulated",1.08223265013608
"205988_at",-1.01974542016522,5.92922590501304,-3.670273366201,0.000458393810099417,0.0022129092723989,-0.739009360511044,"CD84","CD84 molecule","Downregulated",1.01974542016522
"219301_s_at",1.87784207104509,5.52369986265135,3.66969571647384,0.00045926783382411,0.00221669370269573,-0.740803617948087,"CNTNAP2","contactin associated protein-like 2","Upregulated",1.87784207104509
"206553_at",-1.17955892441671,4.33537107235235,-3.66924760320198,0.0004599469527574,0.00221953610908437,-0.742195384601731,"OAS2","2'-5'-oligoadenylate synthetase 2","Downregulated",1.17955892441671
"213597_s_at",-1.0745690461561,3.49572820856764,-3.66912105284049,0.000460138913839519,0.00222002701571735,-0.742588408284782,"CTDSPL","CTD small phosphatase like","Downregulated",1.0745690461561
"244026_at",-1.14448703284157,6.67562088363538,-3.66906991397089,0.000460216506753709,0.0022201836909637,-0.742747226113113,"","","Downregulated",1.14448703284157
"226546_at",1.0735023034029,7.32898779786012,3.66776994694061,0.000462193133324223,0.00222840853532089,-0.746783918862882,"LOC100506844","uncharacterized LOC100506844","Upregulated",1.0735023034029
"243996_at",1.23739734451945,4.40656653334509,3.66760734690929,0.000462440938035685,0.00222938485724718,-0.747288759927486,"","","Upregulated",1.23739734451945
"1558011_at",1.01900408355829,5.16092285121942,3.66627767108128,0.000464472134965426,0.00223808072319269,-0.751416565996382,"LOC441081","POM121 membrane glycoprotein (rat) pseudogene","Upregulated",1.01900408355829
"205810_s_at",-1.4064311000901,4.03858951327752,-3.66564386732975,0.000465443312858575,0.00224232123515096,-0.753383766532637,"WASL","Wiskott-Aldrich syndrome like","Downregulated",1.4064311000901
"227998_at",-1.32146925095287,8.76180582062529,-3.66535330390045,0.000465889189456399,0.00224363719807053,-0.754285539588097,"S100A16","S100 calcium binding protein A16","Downregulated",1.32146925095287
"241205_at",-1.28598843148178,3.55814910740766,-3.66534700901056,0.000465898853616043,0.00224363719807053,-0.754305075441423,"","","Downregulated",1.28598843148178
"242133_s_at",1.18959518115828,5.84309808793998,3.66522725272067,0.000466082744486647,0.00224430312241457,-0.754676728287815,"LOC654342///LOC645166","lymphocyte-specific protein 1 pseudogene///lymphocyte-specific protein 1 pseudogene","Upregulated",1.18959518115828
"1552732_at",-1.78484680030555,3.72406030956151,-3.66357913866211,0.000468620523786798,0.00225519903315178,-0.759790656062429,"ABRA","actin binding Rho activating protein","Downregulated",1.78484680030555
"236158_at",1.10308306422052,3.95813709835868,3.66328385744258,0.000469076587595732,0.0022571730535716,-0.760706716629116,"","","Upregulated",1.10308306422052
"206211_at",-1.75452178988733,4.00674489969887,-3.66310529683513,0.0004693525806321,0.00225828028113462,-0.761260646465542,"SELE","selectin E","Downregulated",1.75452178988733
"207843_x_at",1.11585354212126,9.77312864366952,3.66256935815977,0.000470181885416017,0.00226182813917939,-0.76292312159458,"CYB5A","cytochrome b5 type A","Upregulated",1.11585354212126
"1555626_a_at",-1.21480905240213,3.55216043559608,-3.66227809677079,0.000470633164515773,0.00226377772495871,-0.763826540848766,"SLAMF1","signaling lymphocytic activation molecule family member 1","Downregulated",1.21480905240213
"233090_at",1.65348451765509,5.72261073858981,3.66204999417695,0.000470986873548695,0.00226525765679901,-0.764534023068796,"","","Upregulated",1.65348451765509
"207397_s_at",1.31412463872905,2.12991506469753,3.66189102177378,0.000471233534956139,0.00226557493100776,-0.765027073455144,"HOXD13","homeobox D13","Upregulated",1.31412463872905
"209087_x_at",-1.14276850759738,7.54073556002559,-3.6618887844174,0.000471237007313276,0.00226557493100776,-0.765034012475695,"MCAM","melanoma cell adhesion molecule","Downregulated",1.14276850759738
"229564_at",1.06346603677203,3.75993934756869,3.66090561883617,0.000472765230955183,0.00227203425330713,-0.768082957464406,"RRP7A","ribosomal RNA processing 7 homolog A","Upregulated",1.06346603677203
"1560558_at",1.13433441058085,3.53773398579746,3.66083838986408,0.000472869903215458,0.00227209347988702,-0.768291424147323,"INIP","INTS3 and NABP interacting protein","Upregulated",1.13433441058085
"233225_at",1.07544004184737,5.17792474764471,3.66043272653835,0.00047350196975163,0.00227458690799468,-0.769549267870864,"","","Upregulated",1.07544004184737
"227618_at",-1.09021263070924,5.84359513304259,-3.66036306382312,0.000473610592542631,0.00227476392652467,-0.769765262022689,"NHSL2","NHS like 2","Downregulated",1.09021263070924
"232566_at",-1.10299095923017,3.69584800431059,-3.66014096778091,0.000473957058020595,0.00227620583193631,-0.770453867603782,"NOL6","nucleolar protein 6","Downregulated",1.10299095923017
"202018_s_at",-3.110689763239,5.87044217204024,-3.66008773524772,0.000474040135568085,0.00227638264378831,-0.770618910047247,"LTF","lactotransferrin","Downregulated",3.110689763239
"217010_s_at",1.26198101404349,3.34984339644627,3.65909240121539,0.000475596062435345,0.00228318589700059,-0.773704545909943,"CDC25C","cell division cycle 25C","Upregulated",1.26198101404349
"210491_at",-1.07288381915244,3.57902180739687,-3.65891662808929,0.000475871339218833,0.00228428455652533,-0.774249400489,"","","Downregulated",1.07288381915244
"202887_s_at",-1.2866117981141,9.12470732536823,-3.65867274703339,0.000476253530464019,0.00228589616402097,-0.775005343579401,"DDIT4","DNA damage inducible transcript 4","Downregulated",1.2866117981141
"220914_at",1.09871293466904,3.61856067951011,3.65840812916793,0.000476668549316818,0.00228744190620564,-0.775825524160377,"","","Upregulated",1.09871293466904
"212636_at",-1.36298682059928,8.66337659128799,-3.65587626371588,0.0004806568954161,0.00230455849680795,-0.783670958143326,"QKI","QKI, KH domain containing RNA binding","Downregulated",1.36298682059928
"210984_x_at",-1.43162662071888,3.48668599858944,-3.65524706033499,0.000481652970742896,0.00230888433817298,-0.785620077737991,"EGFR","epidermal growth factor receptor","Downregulated",1.43162662071888
"203210_s_at",1.27279357474155,5.54115709853255,3.65475017004688,0.000482440972795097,0.00231198606820494,-0.787159160591889,"RFC5","replication factor C subunit 5","Upregulated",1.27279357474155
"214292_at",-1.03566067843708,2.85956591133202,-3.6544262716307,0.000482955293154041,0.00231422248217694,-0.788162335861037,"ITGB4","integrin subunit beta 4","Downregulated",1.03566067843708
"210832_x_at",-1.13694091368656,4.5934675149536,-3.65439705953224,0.000483001704878516,0.00231422248217694,-0.788252808307682,"PTGER3","prostaglandin E receptor 3","Downregulated",1.13694091368656
"206307_s_at",1.47296178144387,5.19491545602054,3.65418490533329,0.000483338899536757,0.00231496086158668,-0.788909853675604,"FOXD1","forkhead box D1","Upregulated",1.47296178144387
"203397_s_at",1.51285555519476,7.63030469102071,3.65329070039313,0.000484762599178602,0.0023201744205604,-0.791678934417748,"GALNT3","polypeptide N-acetylgalactosaminyltransferase 3","Upregulated",1.51285555519476
"1569566_at",-1.17869100792256,3.817296970642,-3.6527234152954,0.000485667864832992,0.00232379523360616,-0.793435402412942,"TBC1D1","TBC1 domain family member 1","Downregulated",1.17869100792256
"228049_x_at",1.05441056262573,8.76405599435743,3.65262967875053,0.000485817603112042,0.00232386767729506,-0.793725618046491,"SNHG19","small nucleolar RNA host gene 19","Upregulated",1.05441056262573
"228097_at",1.09535429818937,6.10649402982132,3.65233547724868,0.000486287857062936,0.00232566494144192,-0.79463645553605,"MYLIP","myosin regulatory light chain interacting protein","Upregulated",1.09535429818937
"222439_s_at",-1.12271624651872,2.77363177616524,-3.65219809523878,0.000486507597878761,0.00232648973457922,-0.795061768130316,"THRAP3","thyroid hormone receptor associated protein 3","Downregulated",1.12271624651872
"223783_s_at",-1.03834238591839,3.17077982000043,-3.6520383526983,0.000486763222909821,0.00232748594983224,-0.795556291502975,"DBIL5P","diazepam binding inhibitor-like 5, pseudogene","Downregulated",1.03834238591839
"204857_at",-1.1264602912078,6.00427848259864,-3.65195944535821,0.000486889540075394,0.00232786373867955,-0.7958005636144,"MAD1L1","MAD1 mitotic arrest deficient like 1","Downregulated",1.1264602912078
"206051_at",2.10598528551744,5.33130857122639,3.65158003212295,0.000487497351585548,0.00233054329927816,-0.79697505605811,"ELAVL4","ELAV like neuron-specific RNA binding protein 4","Upregulated",2.10598528551744
"232298_at",-1.35945888950137,4.73255523769415,-3.65098983853074,0.000488444264022985,0.00233438975328079,-0.798801862796582,"MBNL1-AS1","MBNL1 antisense RNA 1","Downregulated",1.35945888950137
"234649_at",1.20660330745219,5.52094787816256,3.65086121255296,0.000488650864998502,0.00233515034611841,-0.799199967597172,"","","Upregulated",1.20660330745219
"232864_s_at",-1.19361352340027,4.73277676401416,-3.6503605032711,0.000489455904026432,0.00233877031165553,-0.800749599797239,"AFF4","AF4/FMR2 family member 4","Downregulated",1.19361352340027
"224823_at",-1.474812976154,9.65115837653235,-3.65013018329152,0.000489826635543889,0.00234031452133296,-0.801462362071153,"MYLK","myosin light chain kinase","Downregulated",1.474812976154
"241611_s_at",-1.3123698504466,2.97954016032212,-3.64982133773139,0.000490324184171616,0.00234246428451774,-0.802418085865562,"FNDC3A","fibronectin type III domain containing 3A","Downregulated",1.3123698504466
"229404_at",-1.40203045188516,5.19946307428654,-3.64973675634817,0.000490460528221915,0.00234288818679893,-0.802679813586947,"TWIST2","twist family bHLH transcription factor 2","Downregulated",1.40203045188516
"1562194_at",-1.18985092449374,6.134796622261,-3.64951786298705,0.00049081354890128,0.00234434695212437,-0.803357135481614,"","","Downregulated",1.18985092449374
"235457_at",-1.06960080353794,7.42066578112919,-3.64868489510089,0.000492159131540453,0.00235054589786577,-0.805934333206212,"MAML2","mastermind like transcriptional coactivator 2","Downregulated",1.06960080353794
"232390_at",-1.13822707764085,1.73574235922571,-3.64825139477925,0.000492860799398154,0.00235321185289977,-0.807275420557263,"NCAM2","neural cell adhesion molecule 2","Downregulated",1.13822707764085
"228862_at",1.11958910249516,3.66772271392325,3.64708808210949,0.00049474845666224,0.0023610791685558,-0.810873731714499,"TSNARE1","t-SNARE domain containing 1","Upregulated",1.11958910249516
"216269_s_at",-1.06778519056822,4.37736212937848,-3.64705621441716,0.000494800263677169,0.00236109741803359,-0.810972292446313,"ELN","elastin","Downregulated",1.06778519056822
"213172_at",1.40337807148416,5.45540146192629,3.64694469518522,0.000494981600112708,0.00236173369502046,-0.811317195626961,"TTC9","tetratricopeptide repeat domain 9","Upregulated",1.40337807148416
"238721_at",1.27456065761467,4.85077862419594,3.64679136974789,0.000495231018993436,0.00236269466275063,-0.811791383880337,"MDH1B","malate dehydrogenase 1B","Upregulated",1.27456065761467
"228994_at",1.34451166489309,3.2028318809147,3.64582323620452,0.000496808673340544,0.00236999170034592,-0.814785205313755,"CCDC24","coiled-coil domain containing 24","Upregulated",1.34451166489309
"204920_at",-1.35793709507457,5.00949169558372,-3.64458808056276,0.000498828405993208,0.00237893481040005,-0.818603962048828,"CPS1","carbamoyl-phosphate synthase 1","Downregulated",1.35793709507457
"1567140_at",-1.03272184554288,2.76650520481714,-3.64451647725082,0.000498945731351939,0.0023792637467424,-0.818825312203299,"","","Downregulated",1.03272184554288
"233181_at",-1.07337304462939,3.640789498376,-3.64421456215063,0.000499440722117914,0.00238139337337754,-0.819758601386355,"","","Downregulated",1.07337304462939
"203864_s_at",-1.27233976835736,5.49821080185787,-3.64403161284921,0.00049974089539201,0.00238259376412699,-0.820324113956622,"ACTN2","actinin alpha 2","Downregulated",1.27233976835736
"209160_at",-2.01382992293488,7.96018833837131,-3.64397017062456,0.000499841744955875,0.00238284370703776,-0.82051403295578,"AKR1C3","aldo-keto reductase family 1, member C3","Downregulated",2.01382992293488
"233138_at",-1.18537010260853,4.1948515812574,-3.64365638792105,0.000500357081224114,0.002385065149599,-0.821483906440349,"LDLRAD4","low density lipoprotein receptor class A domain containing 4","Downregulated",1.18537010260853
"217436_x_at",-1.19037856619051,9.11951692127827,-3.64362742704259,0.000500404670157906,0.002385065149599,-0.821573418954052,"HLA-J","major histocompatibility complex, class I, J (pseudogene)","Downregulated",1.19037856619051
"221582_at",1.0932848486132,7.17616106748372,3.64354844745949,0.00050053447243696,0.00238522174948726,-0.821817527188606,"HIST3H2A","histone cluster 3, H2a","Upregulated",1.0932848486132
"209827_s_at",-1.10011162383418,6.38392672023234,-3.64135826074585,0.000504146814287082,0.00240127308979038,-0.828585452949782,"IL16","interleukin 16","Downregulated",1.10011162383418
"210115_at",1.24952434016474,5.9581838297829,3.64125124147105,0.000504323958522477,0.00240175598247487,-0.8289160828375,"RPL39L","ribosomal protein L39 like","Upregulated",1.24952434016474
"206822_s_at",1.19512686780233,4.2657398329541,3.641238039065,0.000504345815979694,0.00240175598247487,-0.828956870447014,"L3MBTL1","l(3)mbt-like 1 (Drosophila)","Upregulated",1.19512686780233
"222385_x_at",-1.22314056115225,7.34008416068309,-3.64117688229473,0.00050444707681897,0.00240200573921338,-0.829145807289915,"SEC61A1","Sec61 translocon alpha 1 subunit","Downregulated",1.22314056115225
"221270_s_at",-1.13120950701265,5.39786144669462,-3.63976416704351,0.000506791583209318,0.00241168464719323,-0.833509620796581,"QTRT1","queuine tRNA-ribosyltransferase catalytic subunit 1","Downregulated",1.13120950701265
"230301_at",1.08595744909053,4.88925872586342,3.63928673421796,0.000507586259635454,0.00241485034108883,-0.83498412538153,"","","Upregulated",1.08595744909053
"1561114_a_at",1.01498637291833,2.55105930312409,3.63919076865521,0.000507746135226708,0.002415377424217,-0.835280489546127,"DEPDC4","DEP domain containing 4","Upregulated",1.01498637291833
"1554071_at",1.22810234080198,2.37588125639582,3.63839007754061,0.00050908192988192,0.00242149777899465,-0.837753001537765,"DEUP1","deuterosome assembly protein 1","Upregulated",1.22810234080198
"206116_s_at",-1.52254327322742,8.65826084253446,-3.63710573492643,0.000511231585964328,0.00243101784408066,-0.841718232674455,"TPM1","tropomyosin 1 (alpha)","Downregulated",1.52254327322742
"233059_at",-1.73132018733292,4.38825147497433,-3.63703819947615,0.000511344861407357,0.00243132153785601,-0.841926712375324,"KCNJ3","potassium voltage-gated channel subfamily J member 3","Downregulated",1.73132018733292
"218858_at",-1.48578937832907,7.39008474758662,-3.63651743894514,0.000512219121629298,0.0024350078560538,-0.843534193260163,"DEPTOR","DEP domain containing MTOR-interacting protein","Downregulated",1.48578937832907
"233157_x_at",1.44535827329804,3.58554272717735,3.63644911306809,0.000512333933550922,0.00243515136866778,-0.843745089441649,"CCDC114","coiled-coil domain containing 114","Upregulated",1.44535827329804
"218983_at",-1.00990616534996,6.97667141658488,-3.63644057265867,0.000512348286215732,0.00243515136866778,-0.843771450268397,"C1RL","complement C1r subcomponent like","Downregulated",1.00990616534996
"244774_at",-1.55194999994685,4.70360204640291,-3.6363275452547,0.000512538271505715,0.00243581907726306,-0.844120316619531,"PHACTR2","phosphatase and actin regulator 2","Downregulated",1.55194999994685
